DC_NUM,DC_KEY,LOCATION_B,THEFT_DATE,THEFT_YEAR,DC_DIST,STOLEN_VAL,THEFT_HOUR,UCR,LAT,LNG
46496,2.01118E+11,200 BLOCK S 46TH ST,7/29/2011,2011,18,200,22,615,39.9549294,-75.21384941
48647,2.01118E+11,3100 BLOCK MARKET ST,8/10/2011,2011,18,475,16,615,39.955062,-75.18558679
49367,2.01118E+11,3900 BLOCK WALNUT ST,8/12/2011,2011,18,200,15,615,39.954016,-75.20130418
50141,2.01118E+11,500 BLOCK S 48TH ST,8/17/2011,2011,18,300,8,615,39.950064,-75.21895297
50570,2.01118E+11,100 BLOCK S 40TH ST,8/19/2011,2011,18,0,1,635,39.9556251,-75.20235086
51535,2.01118E+11,4200 BLOCK SPRUCE ST,8/23/2011,2011,18,200,18,615,39.9522769,-75.20773513
51792,2.01118E+11,3600 BLOCK WALNUT ST,8/24/2011,2011,18,900,0,615,39.9531045,-75.19485962
52142,2.01118E+11,3400 BLOCK SPRUCE ST,8/26/2011,2011,18,100,20,625,39.9505464,-75.19286732
52608,2.01118E+11,N 40TH ST  / MARKET ST,8/29/2011,2011,18,150,14,625,39.9571584,-75.20195629
53390,2.01118E+11,4000 BLOCK LOCUST ST,9/2/2011,2011,18,160,2,625,39.9532295,-75.20443268
53658,2.01118E+11,400 BLOCK S 43RD ST,9/3/2011,2011,18,500,10,615,39.9507971,-75.20924103
54491,2.01118E+11,100 BLOCK S 39TH ST,9/7/2011,2011,18,375,18,615,39.9553367,-75.20001808
54786,2.01118E+11,3900 BLOCK LOCUST WALK,9/8/2011,2011,18,200,19,615,39.9527666,-75.20058529
54974,2.01118E+11,3100 BLOCK MARKET ST,9/9/2011,2011,18,1000,18,615,39.9550827,-75.18575043
55598,2.01118E+11,200 BLOCK S 33RD ST,9/12/2011,2011,18,500,19,615,39.9525369,-75.19011509
55832,2.01118E+11,4600 BLOCK OSAGE AV,9/14/2011,2011,18,600,20,615,39.9513239,-75.21509651
56051,2.01118E+11,3700 BLOCK WALNUT ST,9/14/2011,2011,18,300,20,615,39.9533952,-75.19719489
56851,2.01118E+11,200 BLOCK S 36TH ST,9/18/2011,2011,18,60,12,625,39.951573,-75.19508264
57414,2.01118E+11,3900 BLOCK WALNUT ST,9/21/2011,2011,18,200,12,615,39.9538927,-75.20032104
57634,2.01118E+11,4000 BLOCK SPRUCE ST,9/22/2011,2011,18,300,13,615,39.9517517,-75.20350807
57637,2.01118E+11,3300 BLOCK WALNUT ST,9/22/2011,2011,18,100,13,625,39.9525173,-75.19011034
58831,2.01118E+11,200 BLOCK S 34TH ST,9/27/2011,2011,18,350,4,615,39.95166,-75.19241222
59297,2.01118E+11,3700 BLOCK WALNUT ST,9/30/2011,2011,18,750,4,615,39.9534179,-75.19737577
59447,2.01118E+11,200 BLOCK S 34TH ST,9/30/2011,2011,18,435,21,615,39.9523134,-75.19227724
61540,2.01118E+11,3700 BLOCK WALNUT ST,10/6/2011,2011,18,700,20,615,39.9534179,-75.19737577
61685,2.01118E+11,4000 BLOCK PINE ST,10/8/2011,2011,18,880,17,615,39.9508374,-75.20403065
62103,2.01118E+11,3900 BLOCK LOCUST WALK,10/13/2011,2011,18,100,17,625,39.9527003,-75.20096055
62301,2.01118E+11,200 BLOCK S 38TH ST,10/14/2011,2011,18,1200,15,615,39.9536085,-75.19872838
63340,2.01118E+11,3900 BLOCK BALTIMORE AV,10/19/2011,2011,18,680,12,615,39.9500166,-75.20245289
63694,2.01118E+11,200 BLOCK S 36TH ST,10/21/2011,2011,18,300,7,615,39.951573,-75.19508264
64221,2.01118E+11,300 BLOCK S 42ND ST,10/22/2011,2011,18,740,21,615,39.9517573,-75.20710006
64578,2.01118E+11,200 BLOCK S 36TH ST,10/21/2011,2011,18,250,20,615,39.951573,-75.19508264
67049,2.01118E+11,100 BLOCK S 42ND ST,11/7/2011,2011,18,300,18,615,39.9553265,-75.20620861
67554,2.01118E+11,4000 BLOCK BALTIMORE AV,11/10/2011,2011,18,200,11,615,39.9499338,-75.2047691
68355,2.01118E+11,S 36TH ST  / WALNUT ST,11/14/2011,2011,18,500,22,615,39.9531505,-75.19479979
68415,2.01118E+11,3300 BLOCK MARKET ST,11/15/2011,2011,18,100,10,625,39.955555,-75.18957065
70400,2.01118E+11,4400 BLOCK BALTIMORE AV,11/26/2011,2011,18,150,14,625,39.9492157,-75.21214649
71825,2.01118E+11,4900 BLOCK SPRUCE ST,12/4/2011,2011,18,60,13,625,39.9540527,-75.22113671
72765,2.01118E+11,3400 BLOCK CHESTNUT ST,12/9/2011,2011,18,500,20,615,39.9542963,-75.19186623
29928,2.01119E+11,N 52ND ST/WESTMINISNSTER AVE,4/5/2011,2011,19,300,4,615,39.9689686,-75.23417559
56718,2.01119E+11,1500 BLOCK N 52ND ST,6/26/2011,2011,19,80,18,625,39.9788744,-75.22564958
57689,2.01119E+11,N 54TH ST  / PARRISH ST,6/30/2011,2011,19,100,21,625,39.9664248,-75.22790626
59102,2.01119E+11,N 61ST ST  / VINE ST,7/3/2011,2011,19,300,23,615,39.9668296,-75.24177351
74213,2.01119E+11,1500 BLOCK N ROBINSON ST,8/19/2011,2011,19,100,18,625,39.9744264,-75.24239097
90129,2.01119E+11,5400 BLOCK UPLAND WAY,10/10/2011,2011,19,500,19,615,39.9831761,-75.23258778
4866,2.01122E+11,1700 BLOCK N DOVER ST,1/18/2011,2011,22,125,18,625,39.9825075,-75.18120135
5056,2.01122E+11,1900 BLOCK LIACOURAS WALK,1/19/2011,2011,22,100,7,625,39.9821643,-75.15588118
10534,2.01122E+11,1500 BLOCK W GIRARD AV,2/7/2011,2011,22,60,16,625,39.9717639,-75.16125239
11422,2.01122E+11,1700 BLOCK N BOUVIER ST,2/10/2011,2011,22,250,15,615,39.9795022,-75.16353831
11811,2.01122E+11,1100 BLOCK W BERKS ST,2/7/2011,2011,22,1200,19,615,39.9709186,-75.12548496
20925,2.01122E+11,N 15TH ST  / CECIL B MOORE AV,3/12/2011,2011,22,350,14,615,39.9789156,-75.15955743
22551,2.01122E+11,2500 BLOCK N 28TH,3/17/2011,2011,22,600,17,615,39.99422,-75.17745564
29378,2.01122E+11,2700 BLOCK W MONTG,4/8/2011,2011,22,600,21,615,39.9811386,-75.18817748
30640,2.01122E+11,1400 BLOCK W SUSQUEHANNA AV,4/11/2011,2011,22,0,20,635,39.9863665,-75.15721923
32149,2.01122E+11,2400 BLOCK W NORRIS ST,4/16/2011,2011,22,800,15,615,39.9853689,-75.1740332
34926,2.01122E+11,2000 BLOCK N BROAD ST,4/25/2011,2011,22,500,16,615,39.9836621,-75.15675677
34927,2.01122E+11,1400 BLOCK CECIL B MOORE AV,4/25/2011,2011,22,90,16,625,39.9788652,-75.15880671
38577,2.01122E+11,2300 BLOCK CECIL B MOORE AV,5/6/2011,2011,22,115,18,625,39.9805773,-75.17277837
43851,2.01122E+11,1700 BLOCK W MONTGOMERY AV,5/20/2011,2011,22,100,18,625,39.9809691,-75.16287278
46448,2.01122E+11,1100 BLOCK W BERKS ST,5/31/2011,2011,22,150,16,625,39.9709632,-75.12535455
46950,2.01122E+11,2000 BLOCK CAMBRIDGE ST,5/28/2011,2011,22,400,1,615,39.9719698,-75.16924183
49524,2.01122E+11,1500 BLOCK N 15TH ST,6/5/2011,2011,22,400,10,615,39.9765692,-75.16014461
52143,2.01122E+11,N 18TH ST  / W SUSQUEHANNA AV,6/18/2011,2011,22,775,0,615,39.9871212,-75.16261385
52227,2.01122E+11,RIDGE & MASTER ST,6/18/2011,2011,22,150,9,625,39.9757546,-75.16855111
52922,2.01122E+11,1700 BLOCK W OXFORD ST,6/19/2011,2011,22,300,16,615,39.9780835,-75.16393778
52960,2.01122E+11,1900 BLOCK JUDSON ST,6/18/2011,2011,22,150,17,625,39.9837496,-75.1725613
53275,2.01122E+11,1700 BLOCK N 16TH ST,6/21/2011,2011,22,595,19,615,39.9795225,-75.16111967
53277,2.01122E+11,2200 BLOCK N 16TH ST,6/17/2011,2011,22,600,19,615,39.9875613,-75.15936018
53571,2.01122E+11,2800 BLOCK W STILES ST,6/22/2011,2011,22,1926,15,615,39.9750201,-75.18174078
53897,2.01122E+11,1300 BLOCK CECIL B MOORE AV,6/20/2011,2011,22,150,16,625,39.9783281,-75.15574885
53898,2.01122E+11,1300 BLOCK CECIL B MOORE AV,6/20/2011,2011,22,100,16,625,39.9783281,-75.15574885
57039,2.01122E+11,N 26TH ST  / CECIL B MOORE AV,7/2/2011,2011,22,500,16,615,39.9811992,-75.17728541
57060,2.01122E+11,N 30TH ST  / W GIRARD AV,7/3/2011,2011,22,1000,18,615,39.9747835,-75.18510245
57331,2.01122E+11,900 BLOCK N BROAD ST,7/4/2011,2011,22,250,19,615,39.9702817,-75.1597626
58454,2.01122E+11,1400 BLOCK W OXFORD ST,7/8/2011,2011,22,700,2,615,39.9772389,-75.15828045
58985,2.01122E+11,1300 BLOCK CECIL B MOORE AV,7/2/2011,2011,22,100,21,625,39.9783281,-75.15574885
59426,2.01122E+11,2200 BLOCK N CHADWICK ST,7/11/2011,2011,22,300,13,615,39.9869066,-75.16054984
61889,2.01122E+11,1800 BLOCK N 19TH ST,7/19/2011,2011,22,250,16,615,39.9818356,-75.1653148
62930,2.01122E+11,N MOLE ST  / W SUSQUEHANNA AV,7/23/2011,2011,22,150,10,625,39.9866707,-75.15910857
66806,2.01122E+11,1600 BLOCK W OXFORD ST,8/4/2011,2011,22,300,21,615,39.9777741,-75.16156032
67933,2.01122E+11,1900 BLOCK BROAD ST,8/8/2011,2011,22,250,20,615,39.9263241,-75.16941022
67939,2.01122E+11,2200 BLOCK DIAMOND ST,8/9/2011,2011,22,440,19,615,39.9864637,-75.17038563
68310,2.01122E+11,1500 BLOCK CECIL B MOORE AV,8/10/2011,2011,22,695,1,615,39.9789452,-75.16025429
68472,2.01122E+11,1700 BLOCK FONTAIN ST,8/10/2011,2011,22,500,15,615,39.9846883,-75.16173315
70663,2.01122E+11,2800 BLOCK DIAMOND ST,8/19/2011,2011,22,50,17,625,39.987783,-75.17979838
76005,2.01122E+11,2200 BLOCK N PARK AV,9/6/2011,2011,22,80,18,625,39.9864041,-75.15478246
76064,2.01122E+11,2000 BLOCK N 13TH ST,9/6/2011,2011,22,600,22,615,39.982964,-75.15465273
76473,2.01122E+11,1500 BLOCK N 16TH ST,7/24/2011,2011,22,750,11,615,39.9763884,-75.16165551
77302,2.01122E+11,1800 BLOCK N 13TH ST,9/9/2011,2011,22,500,18,615,39.9799801,-75.1553075
77731,2.01122E+11,1900 BLOCK N 12TH ST,9/12/2011,2011,22,200,23,615,39.9819089,-75.1532717
78052,2.01122E+11,1500 BLOCK N 17TH ST,9/13/2011,2011,22,300,9,615,39.9766514,-75.16321716
80174,2.01122E+11,2100 BLOCK N 19TH ST,9/20/2011,2011,22,125,17,625,39.9862706,-75.16448452
81699,2.01122E+11,1600 BLOCK  W MONTGOMERY AV,9/25/2011,2011,22,250,10,615,39.980592,-75.16083507
85249,2.01122E+11,1600 BLOCK N BROAD ST,10/7/2011,2011,22,100,15,625,39.9773418,-75.15830183
86591,2.01122E+11,1300 BLOCK W NORRIS ST,10/12/2011,2011,22,300,15,615,39.9831178,-75.15573124
95559,2.01122E+11,1800 BLOCK W BERKS STREET,11/11/2011,2011,22,800,22,615,39.9827026,-75.16448544
97446,2.01122E+11,1500 BLOCK N BROAD ST,11/17/2011,2011,22,100,21,625,39.9758932,-75.15846205
105696,2.01122E+11,2700 BLOCK MASTER ST,12/16/2011,2011,22,100,17,625,39.9771447,-75.17979686
106642,2.01122E+11,2100 BLOCK N BROAD ST,12/19/2011,2011,22,200,16,615,39.9855548,-75.1565225
32011,2.01124E+11,4300 BLOCK O ST,4/27/2011,2011,24,0,21,635,40.0121106,-75.09562503
36356,2.01124E+11,3200 BLOCK MILLER ST,5/10/2011,2011,24,125,8,625,39.9875384,-75.1032075
44131,2.01124E+11,1000 BLOCK E CAYUGA ST,6/5/2011,2011,24,150,15,625,40.0145996,-75.10741957
45468,2.01124E+11,JASPER ST  / E PACIFIC ST,6/9/2011,2011,24,200,0,615,40.0006112,-75.10185709
51914,2.01124E+11,4300 BLOCK MALTA ST,6/29/2011,2011,24,150,22,625,40.0137538,-75.10866027
52715,2.01124E+11,3100 BLOCK MILLER ST,7/2/2011,2011,24,200,9,615,39.9856702,-75.10652698
55002,2.01124E+11,3500 BLOCK KENSINGTON AV,7/10/2011,2011,24,80,0,625,40.0003931,-75.10645604
61829,2.01124E+11,1300 BLOCK E AIRDRIE ST,8/5/2011,2011,24,85,21,625,40.0033973,-75.10221177
66328,2.01124E+11,2100 BLOCK E CAMBRIA ST,8/21/2011,2011,24,100,12,625,39.9885958,-75.11678094
67271,2.01124E+11,3600 BLOCK JANNEY ST,8/25/2011,2011,24,100,8,625,39.9954227,-75.09860603
70827,2.01124E+11,3500 BLOCK FRANKFORD AV,9/7/2011,2011,24,50,12,625,39.9979383,-75.1015264
74639,2.01124E+11,3700 BLOCK ARAMINGO AVE,9/20/2011,2011,24,100,5,625,39.9949031,-75.0938471
76001,2.01124E+11,2100 BLOCK E CLEARFIELD ST,9/26/2011,2011,24,200,9,615,39.9907011,-75.11193115
78012,2.01124E+11,3000 BLOCK BELGRADE ST,10/4/2011,2011,24,200,9,615,39.9845716,-75.10776517
79631,2.01124E+11,1800 BLOCK E ALLEGHENY AV,10/10/2011,2011,24,50,14,625,39.9961462,-75.11298367
86640,2.01124E+11,2900 BLOCK RUTH ST,11/5/2011,2011,24,100,23,625,39.9926605,-75.11915297
90892,2.01124E+11,3500 BLOCK ARAMINGO AVE,11/22/2011,2011,24,400,11,615,39.9922774,-75.0992797
92101,2.01124E+11,2200 BLOCK E CLEARFIELD ST,11/27/2011,2011,24,85,13,625,39.9899891,-75.11129436
97743,2.01124E+11,3500 BLOCK STOUTON ST,12/21/2011,2011,24,140,1,625,39.999778,-75.10512896
32737,2.01125E+11,3400 BLOCK N 2ND ST,4/13/2011,2011,25,100,20,625,40.0023699,-75.13260358
38878,2.01125E+11,N 9TH ST  / W HUNTING PARK AV,5/2/2011,2011,25,200,20,615,40.0158272,-75.14112904
42077,2.01125E+11,200 BLOCK W CAMBRIA ST,5/12/2011,2011,25,45,20,635,39.9944376,-75.13424888
45007,2.01125E+11,2700 BLOCK N PARK AVE,5/21/2011,2011,25,200,10,615,39.9938166,-75.1533618
51857,2.01125E+11,3400 BLOCK CRYSTAL ST,6/11/2011,2011,25,200,8,615,40.0007225,-75.11816023
52075,2.01125E+11,4600 BLOCK N 5TH ST,6/11/2011,2011,25,125,20,625,40.0219583,-75.13375294
52669,2.01125E+11,500 BLOCK W ALLEGHENY AV,6/13/2011,2011,25,100,21,625,39.9997001,-75.13855511
57965,2.01125E+11,600 BLOCK E ANNSBURY ST,6/30/2011,2011,25,80,16,625,40.0172489,-75.11177703
61069,2.01125E+11,100 BLOCK SABER ST,7/10/2011,2011,25,150,22,625,40.0197928,-75.12804403
62975,2.01125E+11,N 2ND ST  / W ALLEGHENY AV,7/17/2011,2011,25,200,17,615,39.9990669,-75.13323839
63470,2.01125E+11,WHITAKER AV / MACALESTER ST,7/19/2011,2011,25,0,13,635,40.0157923,-75.11747852
65891,2.01125E+11,400 BLOCK W BRISTOL ST,7/26/2011,2011,25,100,13,625,40.0166151,-75.13408868
72855,2.01125E+11,4200 BLOCK N BROAD ST,8/19/2011,2011,25,150,17,625,40.0179909,-75.14927164
92152,2.01125E+11,3500 BLOCK N WARNOCK ST,10/24/2011,2011,25,50,19,625,40.0054945,-75.14599702
96513,2.01125E+11,400 BLOCK E LOUDON ST,11/10/2011,2011,25,500,12,615,40.0223411,-75.11739529
102049,2.01125E+11,700 BLOCK E WILLARD ST,12/1/2011,2011,25,500,20,615,39.9982254,-75.11679482
19557,2.01126E+11,0 BLOCK W WILDEY ST,4/9/2011,2011,26,550,15,615,39.9672209,-75.13599904
21622,2.01126E+11,2700 BLOCK E HUNTINGDON ST,4/19/2011,2011,26,400,19,615,39.9764448,-75.11638318
24462,2.01126E+11,2700 BLOCK E HUNTINGDON,5/3/2011,2011,26,150,14,625,39.9767127,-75.11678552
28296,2.01126E+11,400 BLOCK E WILDEY ST,5/22/2011,2011,26,600,16,615,39.9692833,-75.12905303
29700,2.01126E+11,0 BLOCK W GIRARD AV,5/29/2011,2011,26,900,3,615,39.9687541,-75.13513698
30162,2.01126E+11,2100 BLOCK N 2ND ST,5/30/2011,2011,26,200,17,615,39.9822129,-75.13691161
30971,2.01126E+11,1300 BLOCK E OXFORD ST,6/4/2011,2011,26,360,16,615,39.971583,-75.13189778
31093,2.01126E+11,1300 BLOCK E OXFORD ST,6/5/2011,2011,26,180,2,625,39.971583,-75.13189778
31346,2.01126E+11,700 BLOCK MOYER ST,6/6/2011,2011,26,1680,16,615,39.9727595,-75.12625583
33757,2.01126E+11,1400 BLOCK HOPE ST,6/18/2011,2011,26,600,2,615,39.972405,-75.13564231
39176,2.01126E+11,900 BLOCK N 6TH ST,7/16/2011,2011,26,300,10,615,39.9679057,-75.14693361
40350,2.01126E+11,900 BLOCK N 4TH ST,7/22/2011,2011,26,400,7,615,39.9659418,-75.14387587
42535,2.01126E+11,1700 BLOCK N 10TH ST,8/3/2011,2011,26,250,14,615,39.9777849,-75.15093015
44346,2.01126E+11,2500 BLOCK ARAMINGO AV,8/12/2011,2011,26,85,20,625,39.976472,-75.11979861
44696,2.01126E+11,2600 BLOCK E HAGERT ST,8/14/2011,2011,26,50,18,625,39.9771336,-75.12157683
45663,2.01126E+11,2400 BLOCK ALMOND ST,8/19/2011,2011,26,400,23,615,39.9776259,-75.12152731
47311,2.01126E+11,800 BLOCK MERCER ST,8/29/2011,2011,26,200,10,615,39.9742569,-75.12494932
52107,2.01126E+11,900 BLOCK N LAWRENCE ST,9/20/2011,2011,26,250,16,615,39.9675822,-75.14451721
54467,2.01126E+11,1300 BLOCK E SUSQUEHANNA AV,10/1/2011,2011,26,600,15,615,39.9739,-75.12568696
54978,2.01126E+11,1100 BLOCK N FRONT ST,10/4/2011,2011,26,300,13,615,39.9673579,-75.13677746
55082,2.01126E+11,1800 BLOCK FRANKFORD AV,10/5/2011,2011,26,1600,0,615,39.9781521,-75.13080676
58499,2.01126E+11,500 BLOCK E GIRARD AVE,10/22/2011,2011,26,2300,13,615,39.9709422,-75.12799071
59277,2.01126E+11,1700 BLOCK N 10TH ST,10/24/2011,2011,26,350,16,615,39.9777849,-75.15093015
64190,2.01126E+11,2400 BLOCK AMBER ST,11/19/2011,2011,26,500,18,615,39.9833361,-75.12704707
68341,2.01126E+11,MASCHER ST  / W BERKS ST,12/13/2011,2011,26,180,13,625,39.9789096,-75.13550006
45290,2.01135E+11,N 12TH ST  / OAK LA,6/20/2011,2011,35,100,16,625,40.0548719,-75.13739637
54035,2.01135E+11,5700 BLOCK N 3RD ST,7/22/2011,2011,35,100,8,625,40.0379158,-75.12731355
55091,2.01135E+11,OLD YORK RD / LINDLEY AV,7/26/2011,2011,35,250,10,615,40.0302722,-75.14596031
56807,2.01135E+11,1300 BLOCK W TABOR RD,7/31/2011,2011,35,200,11,615,40.0379137,-75.14282653
60940,2.01135E+11,100 BLOCK W ALBANUS ST,8/16/2011,2011,35,100,9,625,40.0265069,-75.12428628
69927,2.01135E+11,4700 BLOCK STENTON AV,9/20/2011,2011,35,100,10,625,40.0271202,-75.15918976
84492,2.01135E+11,6000 BLOCK N 5TH ST,11/15/2011,2011,35,100,9,625,40.0426021,-75.12922264
4619,2.01139E+11,2900 BLOCK N 22ND ST,1/25/2011,2011,39,500,15,615,39.9993608,-75.16682416
8194,2.01139E+11,1900 BLOCK W ALLEGHENY AV,2/14/2011,2011,39,100,12,625,40.002747,-75.16124351
18316,2.01139E+11,2100 BLOCK W LEHIGH AV,4/3/2011,2011,39,200,15,615,39.995482,-75.16600267
18730,2.01139E+11,400 BLOCK W RITTENHOUSE ST,4/6/2011,2011,39,400,16,615,40.0326811,-75.18175076
20567,2.01139E+11,N 21ST/SOMERSET,4/15/2011,2011,39,219,18,615,40.0006424,-75.16646854
21942,2.01139E+11,2800 BLOCK N CROSKEY ST,4/22/2011,2011,39,0,7,635,39.9977509,-75.1680164
24915,2.01139E+11,2900 BLOCK W SCHOOL HOUSE LA,5/5/2011,2011,39,420,19,615,40.0245953,-75.18462193
28606,2.01139E+11,200 BLOCK W QUEEN LN,5/21/2011,2011,39,500,16,615,40.0279897,-75.17250134
31910,2.01139E+11,4200 BLOCK GERMANTOWN AV,6/4/2011,2011,39,100,11,625,40.0181325,-75.15517278
32314,2.01139E+11,N 22ND ST  / W ALLEGHENY AV,6/6/2011,2011,39,60,10,625,40.0032785,-75.16589824
34562,2.01139E+11,400 BLOCK EARLHAM TER,6/16/2011,2011,39,950,17,615,40.0262012,-75.17854523
34563,2.01139E+11,400 BLOCK EARLHAM TER,6/15/2011,2011,39,0,18,625,40.026114,-75.17863483
40470,2.01139E+11,3200 BLOCK N SYDENHAM ST,7/13/2011,2011,39,200,12,615,40.0030563,-75.15496481
34909,2.01107E+11,1200 BLOCK STEVENS RD,9/9/2011,2011,7,150,16,625,40.1271292,-74.99635378
35282,2.01107E+11,600 BLOCK KISMET RD,9/12/2011,2011,7,140,15,625,40.1056869,-75.04855089
35964,2.01107E+11,400 BLOCK SOLLY AV,9/16/2011,2011,7,100,19,625,40.0798011,-75.08151257
6325,2.01108E+11,2800 BLOCK WOODHAVEN RD,2/13/2011,2011,8,900,17,615,40.1048568,-74.99356501
15973,2.01108E+11,3200 BLOCK RED LION RD,4/21/2011,2011,8,175,17,625,40.081588,-74.99432611
24753,2.01108E+11,4600 BLOCK KRAYDOR ST,6/15/2011,2011,8,100,23,625,40.0390733,-75.01945217
25741,2.01108E+11,3200 BLOCK HOLME AV,6/22/2011,2011,8,400,21,615,40.0563589,-75.01278179
26222,2.01108E+11,9000 BLOCK ASHTON RD,6/25/2011,2011,8,126,0,625,40.0614286,-75.02378082
27449,2.01108E+11,8500 BLOCK MARSDEN ST,7/4/2011,2011,8,200,14,615,40.0422512,-75.01335526
27754,2.01108E+11,4700 BLOCK HEGERMAN TER,7/6/2011,2011,8,200,13,615,40.0609143,-74.98193139
46902,2.01108E+11,8300 BLOCK TORRESDALE AV,11/13/2011,2011,8,65,20,625,40.0399846,-75.01598402
51660,2.01108E+11,3600 BLOCK WHITEHALL LA,12/19/2011,2011,8,100,21,625,40.0690095,-74.99164971
292,2.01109E+11,1500 BLOCK CALLOWHILL ST,1/3/2011,2011,9,700,10,615,39.9597767,-75.1637731
373,2.01109E+11,2300 BLOCK FAIRMOUNT AV,1/3/2011,2011,9,410,19,615,39.967306,-75.17575479
2588,2.01109E+11,1600 BLOCK MARKET ST,1/19/2011,2011,9,510,23,615,39.9527399,-75.16691808
5078,2.01109E+11,200 BLOCK S BROAD ST,2/7/2011,2011,9,400,12,615,39.9477457,-75.16475851
5079,2.01109E+11,0 BLOCK S 16TH ST,2/7/2011,2011,9,100,12,625,39.9527506,-75.16679515
5843,2.01109E+11,N 20TH ST / FAIRMOUNT AV,2/12/2011,2011,9,100,13,625,39.9672598,-75.17017929
5854,2.01109E+11,N 15TH ST  / MARKET ST,2/10/2011,2011,9,85,15,625,39.9525858,-75.16522957
7783,2.01109E+11,S 16TH ST / CHESTNUT ST,2/24/2011,2011,9,160,14,625,39.9512729,-75.16719732
7969,2.01109E+11,1500 BLOCK SPRUCE ST,2/23/2011,2011,9,150,15,625,39.947153,-75.16648673
8398,2.01109E+11,300 BLOCK S 16TH ST,2/28/2011,2011,9,0,8,625,39.9468126,-75.16823109
10486,2.01109E+11,2200 BLOCK WALNUT ST,3/11/2011,2011,9,125,14,625,39.9509506,-75.17759305
11044,2.01109E+11,1500 BLOCK WALNUT ST,3/14/2011,2011,9,200,13,615,39.9495117,-75.16597809
11275,2.01109E+11,1500 BLOCK MARKET ST,3/15/2011,2011,9,300,18,615,39.9526732,-75.16548591
16631,2.01109E+11,1900 BLOCK VINE ST,4/15/2011,2011,9,150,18,625,39.9590518,-75.17040315
17082,2.01109E+11,1400 BLOCK JOHN F KENNEDY BLVD,4/18/2011,2011,9,90,14,625,39.9534133,-75.16395162
17106,2.01109E+11,2100 BLOCK WALNUT ST,4/18/2011,2011,9,750,18,615,39.9507275,-75.17577506
17109,2.01109E+11,N 15TH ST / MARKET ST,4/18/2011,2011,9,300,18,615,39.9525858,-75.16522957
19826,2.01109E+11,1700 BLOCK LOCUST ST,5/3/2011,2011,9,3000,16,615,39.9488707,-75.17029496
20391,2.01109E+11,2200 BLOCK PANAMA ST,5/5/2011,2011,9,2500,14,615,39.9474692,-75.17822276
20923,2.01109E+11,S 16TH ST / MARKET ST,5/7/2011,2011,9,350,19,615,39.9527882,-75.16685912
21220,2.01109E+11,2300 BLOCK MARKET ST,5/10/2011,2011,9,250,12,615,39.9542317,-75.17788741
21498,2.01109E+11,1500 BLOCK JOHN F KENNEDY BLVD,5/12/2011,2011,9,99,16,625,39.9535695,-75.16512384
22876,2.01109E+11,2100 BLOCK MARKET ST,5/15/2011,2011,9,650,18,615,39.9538699,-75.17512422
23037,2.01109E+11,1800 BLOCK MARKET ST,5/20/2011,2011,9,350,15,615,39.953305,-75.17056376
23040,2.01109E+11,N 21ST ST  / FAIRMOUNT AV,5/20/2011,2011,9,100,16,625,39.9672937,-75.17211059
23392,2.01109E+11,S 16TH ST  / MORAVIAN ST,5/22/2011,2011,9,40,9,635,39.9501654,-75.16743209
23413,2.01109E+11,S 18TH ST  / SANSOM ST,5/22/2011,2011,9,400,13,615,39.9509108,-75.17050149
23803,2.01109E+11,S 17TH ST  / LOCUST ST,5/24/2011,2011,9,900,17,615,39.9488126,-75.16934171
24840,2.01109E+11,100 BLOCK S 15TH ST,5/29/2011,2011,9,700,18,615,39.9499622,-75.16579172
25334,2.01109E+11,1600 BLOCK SPRING GARDEN ST,6/1/2011,2011,9,300,15,615,39.96317,-75.16617128
25523,2.01109E+11,2100 BLOCK CHESTNUT ST,5/31/2011,2011,9,110,11,625,39.952249,-75.17544445
25628,2.01109E+11,0 BLOCK N 22ND ST,6/2/2011,2011,9,200,19,615,39.9540258,-75.17658426
26288,2.01109E+11,2000 BLOCK SANSOM ST,6/6/2011,2011,9,500,13,615,39.9514017,-75.17403243
26292,2.01109E+11,200 BLOCK S 15TH ST,6/6/2011,2011,9,400,14,615,39.948874,-75.16616419
27530,2.01109E+11,1500 BLOCK CHESTNUT ST,6/12/2011,2011,9,590,17,615,39.9510303,-75.1656712
28296,2.01109E+11,1800 BLOCK WALNUT ST,6/16/2011,2011,9,350,16,615,39.950093,-75.17072937
28783,2.01109E+11,100 BLOCK S 17TH ST,6/20/2011,2011,9,200,21,615,39.9514706,-75.16884339
29622,2.01109E+11,1900 BLOCK SANSOM ST,6/24/2011,2011,9,150,5,625,39.9512188,-75.17254445
30096,2.01109E+11,1800 BLOCK CHESTNUT ST,6/26/2011,2011,9,600,20,615,39.9516203,-75.17039572
30733,2.01109E+11,2100 BLOCK GREEN ST,6/30/2011,2011,9,500,16,615,39.9651799,-75.17262201
31567,2.01109E+11,200 BLOCK S 18TH ST,7/4/2011,2011,9,200,14,615,39.9501324,-75.17074413
31595,2.01109E+11,0 BLOCK S 17TH ST,7/5/2011,2011,9,350,17,615,39.9529572,-75.16837932
31777,2.01109E+11,N 18TH ST / JOHN F KENNEDY BLVD,7/6/2011,2011,9,1999,18,615,39.9542043,-75.16979119
32274,2.01109E+11,S 16TH ST  / WALNUT ST,6/26/2011,2011,9,600,12,615,39.9497537,-75.16751932
32990,2.01109E+11,1700 BLOCK WALNUT ST,7/12/2011,2011,9,500,12,615,39.9499037,-75.16916219
